transaction_id,investor_id,fund_id,txn_date,txn_type,amount
531,27,22,2025-02-08,capital_call,20000
1427,74,3,2025-02-08,fee,2500
2619,136,19,2025-02-08,distribution,22170
2489,128,18,2025-02-09,distribution,2455
3682,199,14,2025-02-09,capital_call,50000
41,3,18,2025-02-10,capital_call,2500
940,46,7,2025-02-10,distribution,19374
2999,161,4,2025-02-10,capital_call,62500
2003,104,19,2025-02-11,subscription,100000
102,5,17,2025-02-12,capital_call,8333
800,40,21,2025-02-12,capital_call,2000
2354,120,4,2025-02-12,distribution,38446
1546,81,11,2025-02-13,redemption,22351
1676,89,16,2025-02-13,capital_call,6250
2434,125,6,2025-02-13,distribution,6317
3040,163,16,2025-02-13,subscription,10000
3046,163,2,2025-02-13,subscription,25000
290,14,3,2025-02-14,capital_call,5000
410,21,18,2025-02-14,fee,100
2367,120,3,2025-02-14,distribution,2741
3401,184,8,2025-02-14,capital_call,33333
105,5,3,2025-02-15,capital_call,50000
1567,81,22,2025-02-15,distribution,3183
3019,162,3,2025-02-15,distribution,3447
270,13,23,2025-02-16,capital_call,12500
2001,104,21,2025-02-16,subscription,25000
2582,134,10,2025-02-16,distribution,47643
220,11,5,2025-02-17,distribution,5392
268,12,3,2025-02-17,distribution,7217
2672,139,5,2025-02-17,distribution,63915
176,9,9,2025-02-18,capital_call,50000
1377,72,18,2025-02-18,capital_call,10000
1400,72,11,2025-02-18,distribution,3545
1655,87,18,2025-02-18,distribution,2375
2385,121,4,2025-02-18,distribution,14678
179,9,2,2025-02-20,capital_call,2000
261,12,2,2025-02-20,redemption,17809
1630,86,21,2025-02-20,capital_call,20000
2023,106,7,2025-02-20,capital_call,20000
3038,163,22,2025-02-20,subscription,10000
3131,168,14,2025-02-20,fee,500
3543,191,12,2025-02-20,distribution,3856
3618,195,14,2025-02-20,capital_call,8333
422,23,14,2025-02-21,subscription,10000
551,28,18,2025-02-21,distribution,5601
675,33,11,2025-02-21,distribution,29793
1153,58,6,2025-02-21,fee,2500
2227,115,6,2025-02-21,subscription,10000
2296,118,18,2025-02-21,distribution,15475
3027,162,5,2025-02-21,distribution,2073
251,12,21,2025-02-22,distribution,6133
2885,156,3,2025-02-22,distribution,3136
3373,182,21,2025-02-22,capital_call,62500
1968,101,11,2025-02-23,redemption,4319
2170,112,5,2025-02-23,distribution,9030
2301,118,1,2025-02-23,distribution,82445
3396,184,21,2025-02-23,capital_call,6250
2814,150,11,2025-02-24,capital_call,50000
3379,182,23,2025-02-24,capital_call,83333
1939,101,8,2025-02-25,distribution,39172
2736,144,10,2025-02-25,subscription,25000
184,9,21,2025-02-26,capital_call,16667
2660,138,7,2025-02-26,capital_call,25000
3255,176,21,2025-02-26,capital_call,50000
4,1,5,2025-02-27,capital_call,16667
621,30,3,2025-02-27,distribution,2719
172,9,5,2025-02-28,capital_call,25000
2360,120,23,2025-02-28,capital_call,5000
1292,68,16,2025-03-01,capital_call,20000
2624,136,20,2025-03-01,capital_call,62500
187,9,16,2025-03-02,capital_call,5000
2521,130,3,2025-03-02,fee,250
409,21,18,2025-03-03,capital_call,3333
1186,61,22,2025-03-03,capital_call,6250
1596,84,20,2025-03-03,capital_call,5000
2093,109,20,2025-03-03,distribution,86290
3196,173,18,2025-03-03,capital_call,10000
3206,174,13,2025-03-03,distribution,846
3362,181,1,2025-03-03,fee,500
3391,183,21,2025-03-03,capital_call,50000
3446,186,19,2025-03-03,distribution,86508
1792,94,15,2025-03-04,distribution,7348
1539,80,13,2025-03-06,capital_call,16667
37,3,5,2025-03-07,capital_call,62500
1151,58,6,2025-03-07,capital_call,83333
808,40,23,2025-03-08,capital_call,20000
1550,81,4,2025-03-08,distribution,6829
1869,98,18,2025-03-08,distribution,2361
475,25,16,2025-03-09,distribution,1263
1193,61,11,2025-03-09,distribution,16646
3112,167,23,2025-03-09,capital_call,5000
1093,54,18,2025-03-10,distribution,1422
1119,55,14,2025-03-10,capital_call,10000
1678,89,16,2025-03-10,fee,250
2276,117,14,2025-03-10,capital_call,10000
2453,126,2,2025-03-10,capital_call,2000
2817,150,11,2025-03-10,distribution,64080
3360,181,1,2025-03-10,capital_call,12500
1601,84,9,2025-03-11,capital_call,62500
1787,94,20,2025-03-11,distribution,9376
2262,116,3,2025-03-11,capital_call,10000
355,17,18,2025-03-12,capital_call,50000
747,36,6,2025-03-12,distribution,83831
2238,116,21,2025-03-12,distribution,4020
3130,168,14,2025-03-13,capital_call,16667
113,5,11,2025-03-14,capital_call,125000
266,12,3,2025-03-14,capital_call,6250
1535,80,17,2025-03-15,capital_call,10000
2613,136,5,2025-03-15,redemption,14582
416,22,1,2025-03-16,capital_call,5000
1945,101,3,2025-03-16,distribution,76243
2374,120,20,2025-03-16,distribution,6452
3045,163,23,2025-03-16,subscription,100000
424,23,6,2025-03-17,capital_call,2500
1364,71,5,2025-03-17,capital_call,62500
1720,91,18,2025-03-17,distribution,18069
2463,126,6,2025-03-17,capital_call,6250
2676,140,1,2025-03-17,capital_call,12500
3126,168,10,2025-03-17,distribution,1543
3333,180,4,2025-03-17,distribution,52232
719,35,17,2025-03-18,capital_call,6250
847,42,3,2025-03-19,capital_call,2500
2710,142,6,2025-03-19,capital_call,25000
1586,83,23,2025-03-20,redemption,3233
2373,120,20,2025-03-20,capital_call,10000
1955,101,9,2025-03-22,distribution,3513
2875,155,18,2025-03-22,redemption,114336
686,33,13,2025-03-23,distribution,3721
2742,144,13,2025-03-24,capital_call,12500
16,2,12,2025-03-25,distribution,1463
241,11,18,2025-03-25,distribution,92266
1027,50,12,2025-03-26,capital_call,50000
1146,58,12,2025-03-26,capital_call,2500
1556,81,16,2025-03-26,distribution,16858
2002,104,21,2025-03-26,capital_call,6250
2265,117,5,2025-03-26,capital_call,20000
3365,182,8,2025-03-26,capital_call,33333
3402,184,8,2025-03-26,capital_call,33333
110,5,10,2025-03-27,fee,500
310,15,19,2025-03-27,distribution,2087
567,28,16,2025-03-27,distribution,21129
3399,184,21,2025-03-27,fee,250
3405,184,2,2025-03-27,capital_call,62500
3534,190,12,2025-03-27,redemption,12984
374,19,21,2025-03-28,capital_call,2000
3380,182,23,2025-03-28,capital_call,83333
2686,141,12,2025-03-29,capital_call,3333
2698,141,6,2025-03-29,capital_call,16667
3665,198,15,2025-03-29,capital_call,5000
537,27,8,2025-03-30,redemption,15645
48,3,2,2025-03-31,capital_call,2500
1198,61,5,2025-03-31,distribution,12747
2332,119,21,2025-03-31,distribution,14360
2474,128,6,2025-03-31,capital_call,50000
2691,141,23,2025-03-31,capital_call,5000
3137,169,12,2025-03-31,distribution,49748
855,43,3,2025-04-01,capital_call,20000
1144,58,17,2025-04-01,capital_call,10000
395,21,11,2025-04-02,capital_call,12500
738,36,18,2025-04-02,distribution,9819
1513,79,21,2025-04-02,distribution,27011
2461,126,18,2025-04-02,capital_call,12500
3434,185,12,2025-04-02,distribution,1167
74,4,18,2025-04-04,distribution,18834
804,40,22,2025-04-04,capital_call,25000
1418,74,18,2025-04-04,capital_call,8333
3043,163,8,2025-04-04,capital_call,25000
3683,199,14,2025-04-04,capital_call,50000
2786,147,21,2025-04-05,capital_call,3333
519,27,19,2025-04-06,capital_call,20000
1320,69,21,2025-04-06,distribution,2461
1506,78,21,2025-04-06,distribution,60054
1882,98,12,2025-04-06,distribution,20505
2228,115,6,2025-04-06,capital_call,2000
2581,134,10,2025-04-06,capital_call,50000
3014,161,22,2025-04-06,capital_call,25000
271,13,23,2025-04-07,capital_call,12500
3197,173,18,2025-04-07,capital_call,10000
1497,78,8,2025-04-08,distribution,17231
2706,142,4,2025-04-08,fee,250
1296,68,4,2025-04-09,capital_call,125000
134,7,3,2025-04-10,distribution,2540
532,27,22,2025-04-10,capital_call,20000
63,4,21,2025-04-11,distribution,2662
1422,74,12,2025-04-11,capital_call,12500
2200,113,6,2025-04-11,redemption,164664
2490,128,18,2025-04-11,distribution,2926
350,16,16,2025-04-12,distribution,2881
404,21,12,2025-04-12,capital_call,6250
810,40,12,2025-04-12,capital_call,25000
1624,86,20,2025-04-12,redemption,16695
3381,182,23,2025-04-12,fee,2500
1608,84,22,2025-04-13,fee,100
3397,184,21,2025-04-13,capital_call,6250
32,2,19,2025-04-15,distribution,2048
103,5,17,2025-04-15,capital_call,8333
356,17,18,2025-04-15,capital_call,50000
2273,117,21,2025-04-15,capital_call,5000
3497,189,19,2025-04-15,distribution,27824
502,26,22,2025-04-16,distribution,1839
2043,107,17,2025-04-17,distribution,9736
2171,112,5,2025-04-17,redemption,14885
2361,120,23,2025-04-17,capital_call,5000
2695,141,19,2025-04-17,fee,2500
3392,183,21,2025-04-17,capital_call,50000
3525,190,4,2025-04-17,distribution,21478
1607,84,22,2025-04-18,capital_call,3333
2394,121,19,2025-04-18,distribution,13760
2457,126,4,2025-04-18,capital_call,16667
3346,180,3,2025-04-18,distribution,8996
3374,182,21,2025-04-18,capital_call,62500
3407,184,2,2025-04-18,fee,2500
3626,195,10,2025-04-18,capital_call,10000
2993,160,4,2025-04-19,distribution,3835
3657,197,16,2025-04-19,capital_call,2000
2004,104,19,2025-04-20,capital_call,20000
3047,163,2,2025-04-20,capital_call,8333
180,9,2,2025-04-21,capital_call,2000
221,11,5,2025-04-22,distribution,7841
1029,50,12,2025-04-22,fee,1000
2717,142,3,2025-04-22,distribution,6540
3591,194,11,2025-04-22,distribution,2828
1426,74,3,2025-04-23,capital_call,83333
2454,126,2,2025-04-23,capital_call,2000
2894,156,12,2025-04-23,distribution,5259
3671,199,16,2025-04-23,capital_call,12500
2404,121,12,2025-04-24,distribution,14168
1540,80,13,2025-04-25,capital_call,16667
2850,153,23,2025-04-25,capital_call,2500
42,3,18,2025-04-26,capital_call,2500
1382,72,18,2025-04-26,distribution,15628
275,13,3,2025-04-27,capital_call,83333
3376,182,21,2025-04-27,fee,2500
711,34,18,2025-04-28,distribution,2084
2413,123,19,2025-04-29,distribution,2874
883,43,11,2025-04-30,distribution,3602
2459,126,4,2025-04-30,fee,500
360,17,12,2025-05-01,capital_call,83333
842,42,16,2025-05-01,distribution,3024
1429,74,23,2025-05-01,capital_call,10000
2653,138,6,2025-05-01,capital_call,83333
2740,144,23,2025-05-01,capital_call,25000
3386,183,13,2025-05-01,capital_call,2500
361,17,12,2025-05-02,fee,2500
3486,188,4,2025-05-02,distribution,25562
2735,144,5,2025-05-03,capital_call,2000
3544,191,12,2025-05-03,distribution,3289
552,28,18,2025-05-04,distribution,8275
1149,58,2,2025-05-04,capital_call,33333
1152,58,6,2025-05-04,capital_call,83333
1682,89,19,2025-05-04,capital_call,2500
3684,199,14,2025-05-04,capital_call,50000
109,5,10,2025-05-05,capital_call,16667
2661,138,7,2025-05-05,capital_call,25000
3471,186,16,2025-05-05,distribution,55254
3679,199,20,2025-05-06,capital_call,62500
801,40,21,2025-05-07,capital_call,2000
1585,83,23,2025-05-07,distribution,2329
1793,94,15,2025-05-07,distribution,4140
2435,125,6,2025-05-07,distribution,30102
3121,167,13,2025-05-08,redemption,5555
2839,151,11,2025-05-09,distribution,31836
3619,195,14,2025-05-09,capital_call,8333
3661,197,1,2025-05-09,capital_call,125000
526,27,20,2025-05-10,capital_call,50000
958,47,11,2025-05-10,redemption,8723
2464,126,6,2025-05-11,capital_call,6250
3630,195,20,2025-05-11,capital_call,5000
1419,74,18,2025-05-12,capital_call,8333
3680,199,20,2025-05-12,fee,2500
387,20,15,2025-05-13,capital_call,62500
2231,115,22,2025-05-13,capital_call,10000
2694,141,19,2025-05-13,capital_call,62500
3673,199,16,2025-05-13,fee,500
2270,117,3,2025-05-14,capital_call,5000
1216,62,2,2025-05-15,distribution,4604
2355,120,4,2025-05-16,distribution,11228
2737,144,10,2025-05-16,capital_call,12500
476,25,16,2025-05-17,distribution,659
2587,134,19,2025-05-17,distribution,17365
726,35,6,2025-05-18,distribution,31331
1598,84,20,2025-05-18,fee,250
2266,117,5,2025-05-18,capital_call,20000
3676,199,11,2025-05-18,capital_call,2000
1432,74,11,2025-05-19,capital_call,125000
3616,194,21,2025-05-19,distribution,9595
1147,58,12,2025-05-20,capital_call,2500
38,3,5,2025-05-21,capital_call,62500
3361,181,1,2025-05-21,capital_call,12500
3368,182,1,2025-05-21,capital_call,5000
98,5,13,2025-05-23,capital_call,16667
802,40,21,2025-05-23,fee,100
1072,53,18,2025-05-23,distribution,2020
1781,93,14,2025-05-23,capital_call,6250
2029,107,20,2025-05-23,distribution,637
3183,171,7,2025-05-24,distribution,3677
1946,101,3,2025-05-25,distribution,22333
2368,120,3,2025-05-25,redemption,3599
1677,89,16,2025-05-27,capital_call,6250
3624,195,3,2025-05-27,capital_call,8333
2051,107,21,2025-05-28,distribution,932
400,21,16,2025-05-29,capital_call,6250
849,42,3,2025-05-29,distribution,1851
2626,136,20,2025-05-29,distribution,69709
364,17,5,2025-05-30,capital_call,62500
1602,84,9,2025-05-30,capital_call,62500
2852,153,23,2025-05-30,distribution,2746
292,14,3,2025-05-31,distribution,7457
357,17,18,2025-06-01,capital_call,50000
2020,106,22,2025-06-01,capital_call,12500
2455,126,2,2025-06-01,capital_call,2000
2458,126,4,2025-06-01,capital_call,16667
2497,128,8,2025-06-01,distribution,12714
3483,188,4,2025-06-01,capital_call,20000
1028,50,12,2025-06-02,capital_call,50000
3041,163,16,2025-06-02,capital_call,2000
3044,163,8,2025-06-02,capital_call,25000
3539,190,3,2025-06-02,redemption,6603
3039,163,22,2025-06-03,capital_call,2000
3620,195,14,2025-06-03,fee,250
3668,198,21,2025-06-03,capital_call,3333
690,34,2,2025-06-04,distribution,2871
2807,149,13,2025-06-04,capital_call,8333
2856,153,9,2025-06-04,distribution,3434
3393,183,21,2025-06-04,capital_call,50000
1430,74,23,2025-06-05,capital_call,10000
3370,182,1,2025-06-05,fee,250
2657,138,4,2025-06-06,distribution,42968
2743,144,13,2025-06-06,capital_call,12500
3306,179,23,2025-06-06,distribution,6730
276,13,3,2025-06-07,fee,2500
1423,74,12,2025-06-07,capital_call,12500
2024,106,7,2025-06-07,capital_call,20000
2662,138,7,2025-06-07,capital_call,25000
43,3,18,2025-06-08,capital_call,2500
2711,142,6,2025-06-08,capital_call,25000
1661,87,3,2025-06-09,distribution,4343
1940,101,8,2025-06-09,distribution,66419
2688,141,12,2025-06-09,fee,100
2705,142,4,2025-06-09,capital_call,5000
382,19,8,2025-06-10,fee,1000
2204,113,3,2025-06-10,distribution,6889
1597,84,20,2025-06-12,capital_call,5000
2013,105,7,2025-06-12,distribution,8706
3375,182,21,2025-06-12,capital_call,62500
425,23,6,2025-06-13,capital_call,2500
1536,80,17,2025-06-14,capital_call,10000
2277,117,14,2025-06-14,capital_call,10000
396,21,11,2025-06-15,fee,500
724,35,6,2025-06-15,capital_call,20000
2687,141,12,2025-06-15,capital_call,3333
3654,196,12,2025-06-15,distribution,1893
3120,167,13,2025-06-16,distribution,2725
3258,176,1,2025-06-16,capital_call,5000
3394,183,21,2025-06-16,distribution,45592
1557,81,16,2025-06-17,distribution,13406
3658,197,16,2025-06-18,fee,100
1446,75,7,2025-06-19,distribution,13321
1889,99,11,2025-06-19,distribution,13926
2677,140,1,2025-06-19,capital_call,12500
3369,182,1,2025-06-20,capital_call,5000
1618,86,13,2025-06-21,distribution,29540
3015,161,22,2025-06-21,capital_call,25000
401,21,16,2025-06-22,fee,250
1293,68,16,2025-06-22,capital_call,20000
3672,199,16,2025-06-22,capital_call,12500
49,3,2,2025-06-23,capital_call,2500
2895,156,12,2025-06-23,distribution,5353
3398,184,21,2025-06-23,capital_call,6250
3218,174,3,2025-06-24,distribution,90039
3347,180,3,2025-06-24,redemption,9630
3406,184,2,2025-06-24,capital_call,62500
2232,115,22,2025-06-25,capital_call,10000
2635,137,19,2025-06-25,distribution,7048
3447,186,19,2025-06-25,distribution,79886
351,16,16,2025-06-26,distribution,950
1433,74,11,2025-06-26,capital_call,125000
1667,88,22,2025-06-26,distribution,2615
3627,195,10,2025-06-26,capital_call,10000
135,7,3,2025-06-27,distribution,3709
811,40,12,2025-06-27,capital_call,25000
1603,84,9,2025-06-27,fee,2500
2725,142,7,2025-06-27,capital_call,25000
99,5,13,2025-06-28,fee,500
1816,95,13,2025-06-28,distribution,1885
3663,198,14,2025-06-28,capital_call,125000
2699,141,6,2025-06-29,capital_call,16667
